Fecha,AÑO,MES,SEMANAS,dia_anio,Dia_J,semana,RACIMOS COSECHADOS,CAJAS PROCESADAS,RACIMOS COSECHADOS_mm_7,CAJAS PROCESADAS_mm_7,RACIMOS COSECHADOS_lag_7,CAJAS PROCESADAS_lag_7,CAJAS PROCESADAS_lag_14,RACIMOS COSECHADOS_lag_14,Velocidad del viento,Precipitación (%),Temp_Air_Mean,Precip_Mean,Relat_Hum_Mean,Temp_Air_Max,Dirección del viento,N,P,K,Zinc micro,Boro micro,PH,Temp_Air_Min,Relat_Hum_Min,Relat_Hum_Max,Precip_Min,Precip_Max,Ra_MJ_m2_dia,Radiacion_Solar_MJ_m2_dia
2012-01-15,2012,1,2,15,15,2,1104.8,1016.87,1114.3976585602913,1473.480916550912,1244.9942568388533,1624.4187187018035,1084.4099118642985,927.1536967689974,9.17575278654178,36.66535740303406,29.181735771134242,69.85934844073327,83.55810214246935,28.367342534730547,oeste,4.088721571746236,0.22806176087054886,4.0434634572300165,81.15487409693189,17.350743770811714,6.785036453312662,25.822638497563318,69.39964092803,81.62619108729525,1.4485299846320796e-07,117.25480149218102,37.10422153307152,4.466496272135563
2012-01-16,2012,1,3,16,16,3,1264.49,1310.62,1143.9519693269217,1414.4329154773488,1057.6056252251665,1723.9559590468168,1615.6543527878305,1102.113910426047,8.893056581575562,13.16152720391068,28.91384372829434,24.349720618173016,74.93312139945277,29.169082138853234,oeste,4.160500260705446,0.2057650067204521,3.745516535291583,84.04598883976423,13.363614533358914,6.395209620306505,27.942749717870697,69.56167384157322,88.2656634430651,2.1140807404403413e-07,122.15419407803887,36.84402218852058,3.9812160518571282
2012-01-17,2012,1,3,17,17,3,1054.34,1512.49,1125.5435702630396,1385.8427884405373,1183.197497459582,1712.6207887147245,1191.400441555203,1358.2634295477733,8.971949037287377,49.33470737061259,29.775518612522898,58.23923187863491,77.81104384109865,29.596173736049053,oeste,4.060645257060384,0.20386567179145262,3.7793878567406756,80.82997981468208,17.498217989637492,6.696058815409441,26.86288169972433,72.52328599624161,95.03896872599411,-1.0068425465633565e-08,118.07891286726965,37.05192112365024,14.115042609156788
2012-01-18,2012,1,3,18,18,3,1183.52,1475.52,1112.4682232508742,1393.6967254699011,1275.0450175942444,1420.5441207147812,1340.7895744689108,820.5696237258345,8.989774637379025,25.260645398756253,28.211901880401463,54.31213898610047,80.6071875407016,28.49171493881478,oeste,3.8389935412895313,0.238404820869069,4.210834900181568,81.87687466884218,13.741190164828389,6.645324964097481,27.337878868196604,69.36008797319367,93.30313271921759,1.3924431220925133e-06,256.204923017683,37.08743962766099,8.568746122497211
2012-01-19,2012,1,3,19,19,3,1215.57,1405.27,1132.4304546195588,1352.1587483477865,1075.8384999770342,1696.0397820499456,953.1643371252209,1001.5287914015904,9.458636676198948,43.30029550923706,28.92843191459529,92.96421389395432,73.4799910419673,29.35077915192283,oeste,4.338731085585645,0.2006252950678891,3.752776629048284,83.16959135353585,15.334338660309946,6.680397320113989,26.686882198951384,70.60419899342207,84.34859947332458,-2.0585060879440138e-07,169.91328819046564,37.011254240279676,9.598227496418724
2012-01-20,2012,1,3,20,20,3,1541.58,1390.2,1206.9997311699228,1320.6750057167894,1019.5937126193838,1610.5827601131227,1333.4336188967752,1168.5216522027454,9.82922695925241,39.90616448008063,28.941700737168087,64.97380522372065,78.6480696107866,27.914663015487967,oeste,4.38192055629037,0.23428307993270692,3.6600923683709583,81.60103117189348,17.186578806963606,6.439854143495081,28.008954796109713,73.03445496384717,82.80779752626135,-8.521832654410325e-07,30.393376486539665,37.126979785541835,12.017536707039033
2012-01-21,2012,1,3,21,21,3,1082.47,1490.68,1206.680055846339,1371.6646440426687,1084.7038274286424,1133.7552035202864,1329.1975034789543,841.0669809158464,8.622556422596658,25.235453936977162,28.625509396030306,43.506745865468936,79.31540970807009,28.650145088146157,oeste,3.7914631509900603,0.2038772587495972,3.894198896306325,82.10761792355204,9.694494667134865,6.342460970886247,25.441314216737343,71.59000960365539,86.29956450867711,-1.7590491443615724e-07,271.6395438815811,37.73631233583235,10.394831418408362
2012-01-22,2012,1,3,22,22,3,1023.87,1167.09,1195.1188157038487,1393.124983729716,1104.799429617986,1016.867801696707,1624.4187187018035,1244.9942568388533,9.0877408528868,31.551021136152023,28.432995314298452,54.75732249916214,79.18400239018261,28.827799743187914,oeste,4.1418852816707235,0.19361628584870938,4.0462755063802085,82.56566569351885,14.8315047020302,6.548125228346714,26.81019316110318,71.13722315735725,78.68183168681705,-1.353728459638822e-06,271.8342362851817,37.37962781798416,10.545446506215345
2012-01-23,2012,1,4,23,23,4,1156.38,1405.76,1179.6745154041273,1406.7166031401393,1264.4858005915796,1310.619951531875,1723.9559590468168,1057.6056252251665,9.090478235514125,39.66142554714096,28.034933052211024,63.13635746884648,77.9727353196806,27.300690647162767,oeste,3.727600548462704,0.17641899462510607,3.9891622451476025,80.3421863869241,16.71420515412633,6.495469884555214,27.585397568904682,67.52055649161173,85.27087963185528,1.1240518425822367e-07,117.6224732957529,37.35015190011705,15.962021080505352
2012-01-24,2012,1,4,24,24,4,1133.83,1189.92,1191.0308527833972,1360.635300392683,1054.3387040124057,1512.4898994570433,1712.6207887147245,1183.197497459582,8.89392818611452,33.891927366170336,28.36254205816906,45.67321664458219,79.65519402130033,28.244351389665724,oeste,4.639829271659456,0.23002850816203552,3.5750659247526295,82.57765683593912,15.168129936047068,6.815311234797673,28.19656972375771,68.5019801040177,82.98514639865994,6.431235605115974e-07,230.38233746784238,37.067312898971515,6.526997788284994
2012-01-25,2012,1,4,25,25,4,1026.12,1241.48,1168.54503864318,1327.2005027509956,1183.5175885090878,1475.5216799203276,1420.5441207147812,1275.0450175942444,9.975742899413984,42.02340422516868,28.073231724183298,22.97007134641634,75.71866158461889,29.03580305497127,oeste,4.102943228281779,0.19553468883693795,3.933925304869485,79.0304185090656,15.676134430422856,6.794138579900618,27.54551108304278,69.7035529377825,86.0404154981897,-9.865404655166223e-07,311.86646625104527,37.301383082985446,6.525574902951009
2012-01-26,2012,1,4,26,26,4,1013.54,1533.56,1139.6836892704011,1345.5276079212035,1215.5741195578257,1405.2739421951424,1696.0397820499456,1075.8384999770342,9.561367804095303,24.413685458467892,27.92125951067436,49.82211010238628,73.06371510972455,27.544955190476404,oeste,4.221385267572263,0.21123979037355045,3.9500762750615634,81.78113911535206,11.85274344877605,6.272375717536237,26.700732940070807,69.25291337305899,86.65205471119003,3.4567743263550977e-07,200.02139499753363,37.41222036178964,11.052683841877156
2012-01-27,2012,1,4,27,27,4,1154.33,1614.05,1084.3619526556784,1377.506165262268,1541.5786484719326,1390.196561696144,1610.5827601131227,1019.5937126193838,9.720616870970709,51.92887157542242,28.928578914331858,33.051596770826535,83.24220893428812,29.441990638906567,oeste,3.6190953830162043,0.1962752953759703,3.504522807845262,81.10712319342488,14.733733369374118,6.266512628837589,26.668622109473066,72.04233395654639,89.54729929986915,9.389083475012474e-08,152.52071797622156,37.77845463144079,11.77610395100532
2012-01-28,2012,1,4,28,28,4,1295.05,1294.75,1114.730446946905,1349.516489186995,1082.4661001635561,1490.6826718014413,1133.7552035202864,1084.7038274286424,9.154925531908637,36.17128090046377,28.44578149573264,46.012787602583614,82.13333688796146,29.679297223725058,oeste,4.424455368114443,0.19977676862821797,3.593232819882782,82.47515618645969,15.028395157350845,6.427275628116599,28.07721346741749,65.4714222700659,90.35527529553674,8.534993578976348e-07,323.20183296275127,37.456833033268474,11.826333568157603
2012-01-29,2012,1,4,29,29,4,985.5,1239.43,1109.2485178733043,1359.8501744956575,1023.870748620554,1167.0901795060367,1016.867801696707,1104.799429617986,9.611116725343773,22.398744407952933,27.633860742856523,45.292188103632995,82.72036161633068,29.595047628633722,oeste,4.302035813495201,0.23685387845171058,3.6708133938031438,82.62823824292397,18.337216209745026,6.4030561694495205,26.1879704696366,67.50365755632991,83.03089245286212,-9.566474600912878e-07,214.39592313794378,37.597554455526755,9.587470168736429
2012-01-30,2012,1,5,30,30,5,1038.88,1392.62,1092.4637610844304,1357.9735485195708,1156.3756984935296,1405.7612874048386,1310.619951531875,1264.4858005915796,9.210443092026042,40.63276775780264,28.375571418174037,58.805646635468776,86.58399396854212,28.273393728072598,oeste,3.895810602410739,0.23763740260722563,3.830145741271564,81.63724516131407,16.701787901884575,6.459260432276273,26.71521092420366,70.29635486881605,86.11275584450597,8.938490307074752e-07,101.55652548851882,37.11485416023923,7.779075444725737
2012-01-31,2012,1,5,31,31,5,1068.71,1173.72,1083.161040169404,1355.659410666137,1133.8330656672952,1189.920780224849,1512.4898994570433,1054.3387040124057,9.928437914281112,29.72223693725409,28.122394471682693,73.40996247678383,78.81009614272736,31.02701508525788,oeste,4.24415968564136,0.20577825817632328,3.695627664106559,80.93011538652756,15.891463723089498,6.370504985779787,28.792915190746772,69.91026976836577,82.66078456536178,-4.15898283255561e-07,114.68352248749405,37.19642064415463,12.310981679937157
2012-02-01,2012,2,5,32,32,5,863.3,1133.26,1059.9015150015468,1340.199590533172,1026.1168895275682,1241.4780964285178,1475.5216799203276,1183.5175885090878,8.666966210543057,52.7458577559672,29.3266098748523,68.22703416291685,84.12865025102965,28.60793065623421,oeste,3.891960058026692,0.20498766923216097,3.842553342925256,81.56807533312626,14.499313308238287,6.548984600934878,24.22880137524757,65.93867820646933,94.78814685337898,-2.2054552519565534e-08,230.9291191155433,37.99053619772711,8.592656793301241
2012-02-02,2012,2,5,33,33,5,1124.49,1362.05,1075.7502619435513,1315.69834786447,1013.5446739483731,1533.563678386597,1405.2739421951424,1215.5741195578257,9.598813863331117,45.223538863065414,28.47629101211005,42.69184077796326,95.73592224924609,29.206827826692574,oeste,3.811202983786094,0.2307764594096607,4.2943197130262805,82.5153821933731,14.54354267819444,6.489581722536357,24.574789897916954,91.01991004135809,89.5202219132572,1.2641905519129736e-06,-97.65989480606476,37.84113741422475,6.75715821253119
2012-02-03,2012,2,5,34,34,5,942.88,1709.12,1045.5432352785028,1329.2796044942747,1154.3264921688735,1614.046463083596,1390.196561696144,1541.5786484719326,8.966493214161572,44.60931511138782,26.27529163513307,86.71736830386124,87.13290322028091,28.606075230916037,oeste,3.9668817201287245,0.19690200156718698,3.472578397626082,78.75564129167415,14.17463259713588,6.329898069465354,20.817305786016036,83.0194268408126,95.59678147325933,-1.1116068782140612e-06,233.54280603760165,38.14321395823255,8.623144923906686
2012-02-04,2012,2,5,35,35,5,1188.43,1416.36,1030.3130292206567,1346.6523604980273,1295.045560202141,1294.7549392745284,1490.6826718014413,1082.4661001635561,8.95012769679674,59.59489588785843,26.791451496604747,47.70740386780402,86.86571054380491,30.515792913698238,oeste,4.371287294145797,0.22747849300391337,3.8155030615120613,82.18389013087734,13.030184030065918,6.133061686019942,28.36845224211968,82.6852557150316,90.9901358427527,1.2219954737925993e-06,269.34866477422736,37.95360879775078,12.309638579038403
2012-02-05,2012,2,5,36,36,5,845.45,1205.54,1010.3066315995586,1341.8119580187708,985.4972451053502,1239.4259766666758,1167.0901795060367,1023.870748620554,8.735412410866592,49.603144726813376,26.938257755780185,47.41382475089689,84.91565134589293,28.080545388857733,oeste,3.936063777287944,0.1929734799755914,3.987040911940801,81.0606956919533,15.997469627697186,6.330534823392435,29.64247438448473,90.44457354014672,92.1298247040945,-2.5879083143692257e-07,442.39494454610497,37.98944402575087,12.096208692192642
2012-02-06,2012,2,6,37,37,6,1077.3,1206.4,1015.7951151541635,1315.207865044774,1038.8824009714117,1392.624905572232,1405.7612874048386,1156.3756984935296,9.140739041987436,44.80458881704785,26.415588326115,77.30922942650274,84.23351100868322,28.047620246367824,oeste,4.204300491905135,0.22049805241272336,3.965443234569846,81.51665047593114,14.938330253670657,6.5294158111212965,23.96537676533356,64.71945900292963,95.19643917397168,5.142171896140907e-07,118.13560757111348,37.927235877429695,13.24564718018727
2012-02-07,2012,2,6,38,38,6,1105.06,1086.12,1020.9877300564671,1302.6938418822097,1068.7140192621112,1173.721815250813,1189.920780224849,1133.8330656672952,8.742170548641257,41.19046412529607,28.123120535409427,63.783968135087896,87.42793521401506,29.554394761656273,oeste,4.214092137144958,0.20227204120649242,3.8513269868813214,79.93708898793385,15.128126409586113,6.385774763826921,28.767544429610453,79.73458183905194,93.9021929577995,1.111102341792793e-07,516.4780908974532,37.78857244955846,12.611707429196342
2012-02-08,2012,2,6,39,39,6,988.87,1120.14,1038.9260405146256,1300.8193810983762,863.3002133525664,1133.2593554977625,1241.4780964285178,1026.1168895275682,9.516522603462874,51.53506436937327,26.572193350192528,74.49513360814902,88.29816107558172,30.362306761342964,oeste,4.011539003754965,0.24198765531820446,3.8766933770269536,82.41902997989982,14.901492232193133,6.524434711181114,24.54944712144102,59.55284508812116,96.17229544305415,8.935225427600618e-07,296.3399045576061,38.344078446934475,13.773179615658485
2012-02-09,2012,2,6,40,40,6,1035.53,1332.24,1026.217672372641,1296.5605615071563,1124.485902542405,1362.0549797056804,1533.563678386597,1013.5446739483731,9.693345133251489,43.45368897849148,25.913321434771674,26.61419551370018,87.76522981438562,29.00002445695972,oeste,3.979386005737676,0.19309370972429468,3.639579972509864,82.85078796261358,13.442481606355518,6.745211117629406,24.23149745487575,85.33081955128372,87.76004393587345,8.703903738001537e-07,178.03799214546075,38.13942623952827,15.334082170276107
2012-02-10,2012,2,6,41,41,6,955.73,1397.62,1028.0533590970604,1252.0608880504765,942.8773055135339,1709.1152594922305,1614.046463083596,1154.3264921688735,8.0768433572591,69.17165246504037,27.7241602539821,-4.57652289914499,85.05118759746716,28.616805743652126,oeste,4.399113836449111,0.2205304188034628,3.741401233486755,82.00437669649769,15.750220755336123,6.588115240087249,23.573927820654276,87.1618562469889,93.62700522879635,-2.653895851638518e-07,194.54921390088415,38.11596392662266,15.72468249588896
2012-02-11,2012,2,6,42,42,6,800.71,1076.42,972.6640766529277,1203.4979984101176,1188.4341177972183,1416.3642313007967,1294.7549392745284,1295.045560202141,7.693972843364342,55.68941920186597,26.26888598293975,34.345384071910544,88.92048059257617,28.868876310209917,oeste,3.6565693346821315,0.18618106195270556,3.446299187107754,80.13848320225155,15.03452972531089,6.157631192464519,27.42446670105157,60.96254645632039,97.71483102469432,-1.4440928934392755e-06,273.75460042477073,37.83162447052057,13.216362254187677
2012-02-12,2012,2,6,43,43,6,647.16,1175.29,944.337174471012,1199.176787599669,845.4524617576641,1205.5431593118813,1239.4259766666758,985.4972451053502,8.34869190188281,47.8765474175272,28.880171413742683,78.21569780907788,84.55531817617451,28.146993651494018,oeste,4.380969018865324,0.21877021768178975,3.6447080516648027,80.94777228098319,13.700664897288823,6.467763713259131,27.961807816873417,62.70153794265764,91.18452783046513,-8.24623109896687e-07,155.20533967130916,38.15382215707164,9.48893415318837
2012-02-13,2012,2,7,44,44,7,1017.19,1270.81,935.7498539946085,1208.3792368060022,1077.3017858536448,1206.3962547542537,1392.624905572232,1038.8824009714117,8.91301079525429,36.393517889097446,26.520822621244026,52.22752754114154,77.23764308138796,26.89514652950796,oeste,4.590732498737573,0.23096221580934725,3.804912634840509,80.8076329724102,13.795127510906713,6.347553319885533,25.83592968230658,82.63763084252331,90.53059283120193,-2.1212060667464821e-07,161.65235675890457,37.954931936455075,12.406568716604419
2012-02-14,2012,2,7,45,45,7,978.94,1227.12,917.7327918630284,1228.5219986123175,1105.0623235782368,1086.123653112863,1173.721815250813,1068.7140192621112,8.433768869111914,60.63075500177645,26.53144104654691,89.9077690065685,88.97370761921066,29.3312799841928,oeste,3.8809864943204446,0.2079727368153179,4.04367784981763,79.14875016355184,14.947212562118674,6.640568503753399,27.260700392628273,65.19184284211534,90.03307592829123,8.220615840190384e-07,196.17363380174538,37.92809620921487,14.592120091252701
2012-02-15,2012,2,7,46,46,7,944.57,1308.17,911.4041855006035,1255.3832993517606,988.8683865596761,1120.1381300109283,1133.2593554977625,863.3002133525664,9.286924206852648,49.06137753335875,27.14293625263599,53.420638238081345,89.42878880953373,26.630411238938382,oeste,3.973820008460584,0.2145253975177975,3.7262895677191494,81.79854848603603,13.455679473717357,6.46627838874163,22.688399164721147,78.52009698890141,90.70431884540898,9.147944391857146e-07,147.77876223695534,38.15152835772704,8.682229815931501
2012-02-16,2012,2,7,47,47,7,1028.56,1038.27,910.4089035791877,1213.3869773462645,1035.5273255485113,1332.24324256714,1362.0549797056804,1124.485902542405,7.706289560532386,36.54859646683756,29.069198745133736,59.396599351211655,86.67159876827192,29.00423764410951,oeste,4.30593821191943,0.23275519663688715,3.794971465485939,80.96807537092558,14.490411654653851,6.4099353789788145,25.49940580726386,80.13582349639309,88.81302626853476,-5.147493728467655e-10,240.6142245026261,37.820066611212326,12.22041500275301
2012-02-17,2012,2,7,48,48,7,1241.85,1375.64,951.2839986232931,1210.2467159138432,955.7271125844719,1397.6175452954717,1709.1152594922305,942.8773055135339,9.505868813146563,60.2531684191844,27.689329732212347,52.17942491243549,95.24708319597528,28.11952350073959,oeste,3.9976857160716563,0.22090009872819402,3.7003150918321746,81.58294358352336,14.280665905901959,6.600004875468502,29.191580117086268,72.08825789542281,92.61329384779832,1.9871014185910154e-06,175.20975010980425,37.986368344910964,10.336418997379894
2012-02-18,2012,2,7,49,49,7,978.64,1220.64,976.7030969126764,1230.848578206064,800.7091406882879,1076.4240038182847,1416.3642313007967,1188.4341177972183,9.94168719155893,56.765448690145575,28.59568791383318,42.742354901544616,80.78167754491078,29.986325540492135,oeste,3.865284224212947,0.2162507273057294,3.6598491240480877,81.47807796430585,17.577919002486453,6.128612959856946,22.912868414020547,75.14010597756952,92.55494806264035,-1.115111230145979e-06,288.3033452966814,38.029835419780014,8.087836423121749
2012-02-19,2012,2,7,50,50,7,1039.73,1222.33,1032.7839166385497,1237.568522699419,647.1641464842542,1175.2946836387414,1205.5431593118813,845.4524617576641,9.348127792052319,77.50740721349085,28.53824217802508,18.42096295437174,84.71701386114063,28.022100968247145,oeste,4.37509693682511,0.2254344304287289,3.538592643222168,82.11434800675946,12.011257759152162,6.709331785406911,24.31574115582663,83.88639266960402,92.62511159571784,-1.0036574414792361e-06,354.1358703059947,37.886602983861614,11.037127594468963
2012-02-20,2012,2,8,51,51,8,1214.78,1215.43,1061.0105239329805,1229.655958567257,1017.1905425188219,1270.8133991985858,1206.3962547542537,1077.3017858536448,9.13827721454856,32.475124100674456,28.73629204222702,74.15872244010079,80.96876760192484,30.604043636412946,oeste,4.022377164849867,0.19484611646637756,3.9790884994583835,78.67784450244565,14.038751149144531,6.393190680212628,26.439005912316194,89.3353409335873,88.4339414836085,4.720659069608798e-07,3.0549057811890634,37.74652523003723,18.49392149755274
2012-02-21,2012,2,8,52,52,8,834.57,1376.33,1040.385317173405,1250.9705469412836,978.942888657176,1227.1229857570709,1086.123653112863,1105.0623235782368,8.282920669508218,29.015802274024146,25.863401351590692,57.795564676469645,90.37933804435067,26.148714740975837,oeste,4.131908668093067,0.20331720709101345,3.7387679692949076,78.90973859658341,14.814211751496499,6.4210234025376245,27.15400604725432,80.1389868838439,92.2896158711052,-1.4473069262941292e-07,336.28213868298405,37.9569908237276,8.761706588006973
2012-02-22,2012,2,8,53,53,8,1247.78,1385.71,1083.701124120911,1262.0474869383381,944.5681420227006,1308.1672351870293,1120.1381300109283,988.8683865596761,9.334085030777285,71.42685682429959,28.10362315050596,107.61233547518302,82.30691999465307,30.962975939610473,oeste,3.7006653996100565,0.2010154995911702,3.780024632541265,79.89623309205264,14.534932166581132,6.201466034873202,26.750176700405365,64.1570014427639,97.3239891163804,1.0544548134740826e-06,-90.77458263680592,38.02175327695508,18.021400439641166
2012-02-23,2012,2,8,54,54,8,1220.84,1120.75,1111.1698543000573,1273.830565889915,1028.5603520986017,1038.2689885286666,1332.24324256714,1035.5273255485113,9.168758855238506,73.05055419093894,27.077813536132453,69.64337071334464,80.77747958929338,29.135861231712898,oeste,4.06574020497442,0.19667179884343358,3.7026463382489916,80.8638632100645,15.748935294550634,6.306326880378981,27.634576613651245,79.63909185080591,95.99031822294293,5.407602876832534e-07,49.057125790744806,37.92673296628822,10.879863229676701
